chunk_id,content_type,title,text_for_embedding,accessory,source,image_ids,image_paths,metadata_json
TXT-TXT-028,drawing_text,SHOES drawing text - TXT-028,Drawing/text label for SHOES: Boots,SHOES,from R3C20 | to R4C21,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-028"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R3C20 | to R4C21"", ""shape_name"": ""TextBox 3""}"
TXT-TXT-029,drawing_text,SHOES drawing text - TXT-029,Drawing/text label for SHOES: heels,SHOES,from R3C25 | to R4C26,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-029"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R3C25 | to R4C26"", ""shape_name"": ""TextBox 5""}"
TXT-TXT-030,drawing_text,SHOES drawing text - TXT-030,Drawing/text label for SHOES: CORE,SHOES,from R4C13 | to R12C15,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-030"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C13 | to R12C15"", ""shape_name"": ""TextBox 7""}"
TXT-TXT-031,drawing_text,SHOES drawing text - TXT-031,Drawing/text label for SHOES: CAV,SHOES,from R4C15 | to R12C18,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-031"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C15 | to R12C18"", ""shape_name"": ""TextBox 8""}"
TXT-TXT-032,drawing_text,SHOES drawing text - TXT-032,Drawing/text label for SHOES: Sample 0315-A575-02,SHOES,from R4C19 | to R28C23,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-032"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C19 | to R28C23"", ""shape_name"": ""TextBox 7""}"
TXT-TXT-033,drawing_text,SHOES drawing text - TXT-033,Drawing/text label for SHOES: Sample CLL55-S501-03,SHOES,from R4C24 | to R16C27,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-033"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C24 | to R16C27"", ""shape_name"": ""TextBox 20""}"
TXT-TXT-034,drawing_text,SHOES drawing text - TXT-034,Drawing/text label for SHOES: Sample CHG41-S501,SHOES,from R11C13 | to R12C16,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-034"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R11C13 | to R12C16"", ""shape_name"": ""TextBox 6""}"
TXT-TXT-035,drawing_text,SHOES drawing text - TXT-035,Drawing/text label for SHOES: Sample CHG41-S501,SHOES,from R15C13 | to R15C16,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-035"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R15C13 | to R15C16"", ""shape_name"": ""TextBox 6""}"
TXT-TXT-036,drawing_text,SHOES drawing text - TXT-036,Drawing/text label for SHOES: Separate R/L shoe,SHOES,from R26C1 | extent 162x33px,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-036"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R26C1 | extent 162x33px"", ""shape_name"": ""TextBox 35""}"
TXT-TXT-037,drawing_text,SHOES drawing text - TXT-037,Drawing/text label for SHOES: Control rib heght,SHOES,from R26C5 | to R35C10,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-037"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R26C5 | to R35C10"", ""shape_name"": ""TextBox 44""}"
TXT-TXT-038,drawing_text,SHOES drawing text - TXT-038,Drawing/text label for SHOES: R,SHOES,from R27C2 | to R35C5,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-038"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R27C2 | to R35C5"", ""shape_name"": ""TextBox 30""}"
TXT-TXT-039,drawing_text,SHOES drawing text - TXT-039,Drawing/text label for SHOES: R,SHOES,from R27C2 | to R35C5,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-039"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R27C2 | to R35C5"", ""shape_name"": ""TextBox 31""}"
TXT-TXT-040,drawing_text,SHOES drawing text - TXT-040,Drawing/text label for SHOES: L,SHOES,from R27C2 | to R35C5,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-040"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R27C2 | to R35C5"", ""shape_name"": ""TextBox 32""}"
TXT-TXT-041,drawing_text,SHOES drawing text - TXT-041,Drawing/text label for SHOES: L,SHOES,from R27C2 | to R35C5,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-041"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R27C2 | to R35C5"", ""shape_name"": ""TextBox 33""}"
TXT-TXT-042,drawing_text,SHOES drawing text - TXT-042,Drawing/text label for SHOES: Minimize floating core slit height,SHOES,from R37C1 | extent 277x33px,,,"{""accessory"": ""SHOES"", ""text_id"": ""TXT-042"", ""content_type"": ""drawing_text"", ""source_sheet"": ""SHOES"", ""source"": ""from R37C1 | extent 277x33px"", ""shape_name"": ""TextBox 40""}"
TXT-TXT-043,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-043,Drawing/text label for PET(SEPARATE HEAD): CLF97-S501,PET(SEPARATE HEAD),from R3C14 | to R12C18,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-043"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R3C14 | to R12C18"", ""shape_name"": ""TextBox 9""}"
TXT-TXT-044,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-044,Drawing/text label for PET(SEPARATE HEAD): CLF97-S501,PET(SEPARATE HEAD),from R15C14 | to R27C18,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-044"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R15C14 | to R27C18"", ""shape_name"": ""TextBox 33""}"
TXT-TXT-045,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-045,Drawing/text label for PET(SEPARATE HEAD): Ejector & puller ilustration,PET(SEPARATE HEAD),from R17C1 | extent 178x28px,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-045"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R17C1 | extent 178x28px"", ""shape_name"": ""TextBox 115""}"
TXT-TXT-046,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-046,Drawing/text label for PET(SEPARATE HEAD): Part,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-046"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""Rectangle 103""}"
TXT-TXT-047,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-047,Drawing/text label for PET(SEPARATE HEAD): Part,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-047"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""Rectangle 106""}"
TXT-TXT-048,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-048,Drawing/text label for PET(SEPARATE HEAD): Part,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-048"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""Rectangle 111""}"
TXT-TXT-049,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-049,Drawing/text label for PET(SEPARATE HEAD): Part,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-049"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""Rectangle 112""}"
TXT-TXT-050,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-050,Drawing/text label for PET(SEPARATE HEAD): Sprue,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-050"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 123""}"
TXT-TXT-051,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-051,Drawing/text label for PET(SEPARATE HEAD): Z Puller,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-051"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 45""}"
TXT-TXT-052,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-052,Drawing/text label for PET(SEPARATE HEAD): Ejector,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-052"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 46""}"
TXT-TXT-053,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-053,Drawing/text label for PET(SEPARATE HEAD): Ejector,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-053"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 47""}"
TXT-TXT-054,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-054,Drawing/text label for PET(SEPARATE HEAD): Sprue,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-054"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 62""}"
TXT-TXT-055,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-055,Drawing/text label for PET(SEPARATE HEAD): Ejector,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-055"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 78""}"
TXT-TXT-056,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-056,Drawing/text label for PET(SEPARATE HEAD): Ejector,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-056"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 80""}"
TXT-TXT-057,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-057,Drawing/text label for PET(SEPARATE HEAD): Z Puller,PET(SEPARATE HEAD),from R18C1 | to R34C3,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-057"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R18C1 | to R34C3"", ""shape_name"": ""TextBox 82""}"
TXT-TXT-058,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-058,Drawing/text label for PET(SEPARATE HEAD): 1. space neck to head 3mm,PET(SEPARATE HEAD),from R26C4 | extent 184x28px,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-058"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R26C4 | extent 184x28px"", ""shape_name"": ""TextBox 27""}"
TXT-TXT-059,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-059,Drawing/text label for PET(SEPARATE HEAD): 2. Groove on neck,PET(SEPARATE HEAD),from R26C6 | extent 129x28px,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-059"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R26C6 | extent 129x28px"", ""shape_name"": ""TextBox 28""}"
TXT-TXT-060,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-060,Drawing/text label for PET(SEPARATE HEAD): 3. cav numb not at assy area,PET(SEPARATE HEAD),from R26C9 | extent 191x28px,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-060"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R26C9 | extent 191x28px"", ""shape_name"": ""TextBox 95""}"
TXT-TXT-061,drawing_text,PET(SEPARATE HEAD) drawing text - TXT-061,Drawing/text label for PET(SEPARATE HEAD): Gap 3mm,PET(SEPARATE HEAD),from R28C4 | to R34C6,,,"{""accessory"": ""PET(SEPARATE HEAD)"", ""text_id"": ""TXT-061"", ""content_type"": ""drawing_text"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R28C4 | to R34C6"", ""shape_name"": ""TextBox 4""}"
TXT-TXT-062,drawing_text,SHOULDER CONNECTOR drawing text - TXT-062,Drawing/text label for SHOULDER CONNECTOR: bump,SHOULDER CONNECTOR,from R6C1 | to R22C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-062"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""shape_name"": ""TextBox 110""}"
TXT-TXT-063,drawing_text,SHOULDER CONNECTOR drawing text - TXT-063,Drawing/text label for SHOULDER CONNECTOR: Doom design : no need bump,SHOULDER CONNECTOR,from R6C1 | to R22C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-063"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""shape_name"": ""TextBox 17""}"
TXT-TXT-064,drawing_text,SHOULDER CONNECTOR drawing text - TXT-064,"Drawing/text label for SHOULDER CONNECTOR: Dougnut design : 1 bump, 1 side only",SHOULDER CONNECTOR,from R6C1 | to R22C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-064"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""shape_name"": ""TextBox 18""}"
TXT-TXT-065,drawing_text,SHOULDER CONNECTOR drawing text - TXT-065,Drawing/text label for SHOULDER CONNECTOR: DLT64,SHOULDER CONNECTOR,from R6C1 | to R22C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-065"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""shape_name"": ""TextBox 19""}"
TXT-TXT-066,drawing_text,SHOULDER CONNECTOR drawing text - TXT-066,Drawing/text label for SHOULDER CONNECTOR: HGC32,SHOULDER CONNECTOR,from R6C1 | to R22C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-066"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""shape_name"": ""TextBox 21""}"
TXT-TXT-067,drawing_text,SHOULDER CONNECTOR drawing text - TXT-067,Drawing/text label for SHOULDER CONNECTOR: DOUGNUT: N5946,SHOULDER CONNECTOR,from R6C1 | to R22C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-067"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""shape_name"": ""TextBox 37""}"
TXT-TXT-068,drawing_text,SHOULDER CONNECTOR drawing text - TXT-068,Drawing/text label for SHOULDER CONNECTOR: Design connector,SHOULDER CONNECTOR,from R6C1 | to R22C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-068"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""shape_name"": ""TextBox 42""}"
TXT-TXT-069,drawing_text,SHOULDER CONNECTOR drawing text - TXT-069,Drawing/text label for SHOULDER CONNECTOR: Runner type,SHOULDER CONNECTOR,from R6C7 | to R26C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-069"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C7 | to R26C10"", ""shape_name"": ""TextBox 25""}"
TXT-TXT-070,drawing_text,SHOULDER CONNECTOR drawing text - TXT-070,Drawing/text label for SHOULDER CONNECTOR: H SHAPE,SHOULDER CONNECTOR,from R6C7 | to R26C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-070"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C7 | to R26C10"", ""shape_name"": ""TextBox 27""}"
TXT-TXT-071,drawing_text,SHOULDER CONNECTOR drawing text - TXT-071,Drawing/text label for SHOULDER CONNECTOR: I SHAPE : HGC32,SHOULDER CONNECTOR,from R6C7 | to R26C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-071"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C7 | to R26C10"", ""shape_name"": ""TextBox 28""}"
TXT-TXT-072,drawing_text,SHOULDER CONNECTOR drawing text - TXT-072,Drawing/text label for SHOULDER CONNECTOR: I SHAPE : N5946,SHOULDER CONNECTOR,from R6C7 | to R26C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-072"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C7 | to R26C10"", ""shape_name"": ""TextBox 32""}"
TXT-TXT-073,drawing_text,SHOULDER CONNECTOR drawing text - TXT-073,Drawing/text label for SHOULDER CONNECTOR: Runner design,SHOULDER CONNECTOR,from R23C3 | to R25C5,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-073"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R23C3 | to R25C5"", ""shape_name"": ""TextBox 52""}"
TXT-TXT-074,drawing_text,SHOULDER CONNECTOR drawing text - TXT-074,Drawing/text label for SHOULDER CONNECTOR: I shape,SHOULDER CONNECTOR,from R26C1 | to R27C3,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-074"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R26C1 | to R27C3"", ""shape_name"": ""TextBox 69""}"
TXT-TXT-075,drawing_text,SHOULDER CONNECTOR drawing text - TXT-075,Drawing/text label for SHOULDER CONNECTOR: H shape,SHOULDER CONNECTOR,from R26C5 | to R27C6,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-075"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R26C5 | to R27C6"", ""shape_name"": ""TextBox 70""}"
TXT-TXT-076,drawing_text,SHOULDER CONNECTOR drawing text - TXT-076,Drawing/text label for SHOULDER CONNECTOR: Stopper,SHOULDER CONNECTOR,from R27C7 | to R42C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-076"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R27C7 | to R42C10"", ""shape_name"": ""TextBox 112""}"
TXT-TXT-077,drawing_text,SHOULDER CONNECTOR drawing text - TXT-077,Drawing/text label for SHOULDER CONNECTOR: HGC32,SHOULDER CONNECTOR,from R27C7 | to R42C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-077"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R27C7 | to R42C10"", ""shape_name"": ""TextBox 114""}"
TXT-TXT-078,drawing_text,SHOULDER CONNECTOR drawing text - TXT-078,Drawing/text label for SHOULDER CONNECTOR: stopper,SHOULDER CONNECTOR,from R27C7 | to R42C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-078"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R27C7 | to R42C10"", ""shape_name"": ""TextBox 118""}"
TXT-TXT-079,drawing_text,SHOULDER CONNECTOR drawing text - TXT-079,Drawing/text label for SHOULDER CONNECTOR: N5946,SHOULDER CONNECTOR,from R27C7 | to R42C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-079"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R27C7 | to R42C10"", ""shape_name"": ""TextBox 122""}"
TXT-TXT-080,drawing_text,SHOULDER CONNECTOR drawing text - TXT-080,Drawing/text label for SHOULDER CONNECTOR: stopper,SHOULDER CONNECTOR,from R27C7 | to R42C10,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-080"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R27C7 | to R42C10"", ""shape_name"": ""TextBox 125""}"
TXT-TXT-081,drawing_text,SHOULDER CONNECTOR drawing text - TXT-081,Drawing/text label for SHOULDER CONNECTOR: 24124-Q518-08,SHOULDER CONNECTOR,from R42C1 | to R55C7,,,"{""accessory"": ""SHOULDER CONNECTOR"", ""text_id"": ""TXT-081"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R42C1 | to R55C7"", ""shape_name"": ""TextBox 170""}"
TXT-TXT-082,drawing_text,ARM drawing text - TXT-082,Drawing/text label for ARM: Rib on pocket connector,ARM,from R9C1 | to R23C6,,,"{""accessory"": ""ARM"", ""text_id"": ""TXT-082"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Arm"", ""source"": ""from R9C1 | to R23C6"", ""shape_name"": ""TextBox 86""}"
TXT-TXT-083,drawing_text,ARM drawing text - TXT-083,Drawing/text label for ARM: DVX72-Q601-16,ARM,from R9C7 | to R40C16,,,"{""accessory"": ""ARM"", ""text_id"": ""TXT-083"", ""content_type"": ""drawing_text"", ""source_sheet"": ""Arm"", ""source"": ""from R9C7 | to R40C16"", ""shape_name"": ""TextBox 83""}"
TXT-TXT-084,drawing_text,VUM HOLDER drawing text - TXT-084,Drawing/text label for VUM HOLDER: Holder dimension,VUM HOLDER,from R7C1 | to R16C3,,,"{""accessory"": ""VUM HOLDER"", ""text_id"": ""TXT-084"", ""content_type"": ""drawing_text"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C1 | to R16C3"", ""shape_name"": ""TextBox 3""}"
TXT-TXT-085,drawing_text,VUM HOLDER drawing text - TXT-085,Drawing/text label for VUM HOLDER: ensure close loop,VUM HOLDER,from R7C3 | to R18C6,,,"{""accessory"": ""VUM HOLDER"", ""text_id"": ""TXT-085"", ""content_type"": ""drawing_text"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C3 | to R18C6"", ""shape_name"": ""TextBox 5""}"
TXT-TXT-086,drawing_text,VUM HOLDER drawing text - TXT-086,Drawing/text label for VUM HOLDER: WRONG,VUM HOLDER,from R7C6 | to R19C9,,,"{""accessory"": ""VUM HOLDER"", ""text_id"": ""TXT-086"", ""content_type"": ""drawing_text"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C6 | to R19C9"", ""shape_name"": ""TextBox 13""}"
TXT-TXT-087,drawing_text,VUM HOLDER drawing text - TXT-087,Drawing/text label for VUM HOLDER: WRONG,VUM HOLDER,from R7C6 | to R19C9,,,"{""accessory"": ""VUM HOLDER"", ""text_id"": ""TXT-087"", ""content_type"": ""drawing_text"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C6 | to R19C9"", ""shape_name"": ""TextBox 14""}"
TXT-TXT-088,drawing_text,VUM HOLDER drawing text - TXT-088,Drawing/text label for VUM HOLDER: ensure 1 times VUM process (No separated sub runner),VUM HOLDER,from R7C6 | to R19C9,,,"{""accessory"": ""VUM HOLDER"", ""text_id"": ""TXT-088"", ""content_type"": ""drawing_text"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C6 | to R19C9"", ""shape_name"": ""TextBox 8""}"
TXT-TXT-089,drawing_text,ROTOHEAD drawing text - TXT-089,Drawing/text label for ROTOHEAD: 1,ROTOHEAD,from R1C1 | to R26C15,,,"{""accessory"": ""ROTOHEAD"", ""text_id"": ""TXT-089"", ""content_type"": ""drawing_text"", ""source_sheet"": ""ROTOHEAD"", ""source"": ""from R1C1 | to R26C15"", ""shape_name"": ""TextBox 4""}"
TXT-TXT-090,drawing_text,ROTOHEAD drawing text - TXT-090,Drawing/text label for ROTOHEAD: 2,ROTOHEAD,from R1C16 | to R26C31,,,"{""accessory"": ""ROTOHEAD"", ""text_id"": ""TXT-090"", ""content_type"": ""drawing_text"", ""source_sheet"": ""ROTOHEAD"", ""source"": ""from R1C16 | to R26C31"", ""shape_name"": ""TextBox 5""}"
TXT-TXT-091,drawing_text,ROTOHEAD drawing text - TXT-091,Drawing/text label for ROTOHEAD: 3,ROTOHEAD,from R27C1 | to R50C14,,,"{""accessory"": ""ROTOHEAD"", ""text_id"": ""TXT-091"", ""content_type"": ""drawing_text"", ""source_sheet"": ""ROTOHEAD"", ""source"": ""from R27C1 | to R50C14"", ""shape_name"": ""TextBox 7""}"
TXT-TXT-092,drawing_text,MARKING & GENUINE drawing text - TXT-092,"Drawing/text label for MARKING & GENUINE: #Standard Legal Marking Barbie Torso ©2022 MATTEL 1186 MJ, 1, NL MADE IN INDONESIA (height must be at least or >1.5mm)",MARKING & GENUINE,from R1C1 | to R5C4,,,"{""accessory"": ""MARKING & GENUINE"", ""text_id"": ""TXT-092"", ""content_type"": ""drawing_text"", ""source_sheet"": ""MARKING & GENUINE"", ""source"": ""from R1C1 | to R5C4"", ""shape_name"": ""TextBox 20""}"
TXT-TXT-093,drawing_text,C CLIP BOTTLE drawing text - TXT-093,Drawing/text label for C CLIP BOTTLE: Please make standardization c clip for Barbie dimension Skipper Toddler chelsea,C CLIP BOTTLE,from R1C2 | to R8C8,,,"{""accessory"": ""C CLIP BOTTLE"", ""text_id"": ""TXT-093"", ""content_type"": ""drawing_text"", ""source_sheet"": ""C clip bottle"", ""source"": ""from R1C2 | to R8C8"", ""shape_name"": ""TextBox 33""}"
